GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
" ""47111""","Macon, TN",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,25977,27318,29099,28235,29061,30416,30697,31512,32133,33406,35383,39152,39855
" ""47113""","Madison, TN",5,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,3317846,3612856,3639340,3600836,3608962,3758467,3852075,3980692,4085670,4303513,4622085,5113000,5189167
" ""47113""","Madison, TN",5,CAINC1,2,...,Population (persons) 1/,Number of persons,98263,98157,98642,98917,98372,97855,97819,97868,98073,98457,98833,98585,99245
" ""47113""","Madison, TN",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,33765,36807,36894,36403,36687,38409,39380,40674,41659,43710,46767,51864,52286
" ""47115""","Marion, TN",5,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,874189,902073,923077,927092,947117,993377,1037739,1075419,1105927,1153398,1243358,1369017,1385250
" ""47115""","Marion, TN",5,CAINC1,2,...,Population (persons) 1/,Number of persons,28226,28099,28223,28316,28387,28371,28330,28372,28531,28807,28865,28927,29094
" ""47115""","Marion, TN",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,30971,32103,32707,32741,33364,35014,36630,37904,38762,40039,43075,47327,47613
" ""47117""","Marshall, TN",5,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,837165,874402,928407,967098,1007431,1069841,1134019,1201409,1271110,1370660,1484389,1658297,1730105
" ""47117""","Marshall, TN",5,CAINC1,2,...,Population (persons) 1/,Number of persons,30677,30796,30874,30991,31088,31340,31764,32703,33429,34007,34466,35032,35878
" ""47117""","Marshall, TN",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,27290,28393,30071,31206,32406,34137,35701,36737,38024,40305,43068,47337,48222
" ""47119""","Maury, TN",5,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,2582792,2746230,2909161,3025916,3122957,3305364,3538094,3776482,4010930,4441410,4853243,5432152,5727723
" ""47119""","Maury, TN",5,CAINC1,2,...,Population (persons) 1/,Number of persons,81273,81819,82541,84300,86268,88519,90902,93805,96220,98679,101824,105003,108159
" ""47119""","Maury, TN",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,31779,33565,35245,35895,36201,37341,38922,40259,41685,45009,47663,51733,52957
" ""47121""","Meigs, TN",5,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,298148,323056,337905,346666,357971,367974,374795,398378,408929,437242,477531,516982,528871
" ""47121""","Meigs, TN",5,CAINC1,2,...,Population (persons) 1/,Number of persons,11797,11718,11726,11745,11813,11939,12125,12230,12470,12588,12807,13029,13272
" ""47121""","Meigs, TN",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,25273,27569,28817,29516,30303,30821,30911,32574,32793,34735,37287,39679,39849
" ""47123""","Monroe, TN",5,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,1131475,1235263,1282396,1291631,1325353,1392217,1451367,1498643,1559514,1656997,1781489,1961677,1976467
" ""47123""","Monroe, TN",5,CAINC1,2,...,Population (persons) 1/,Number of persons,44593,44823,44946,45011,45102,45265,45448,45499,45692,45959,46395,46668,47740
" ""47123""","Monroe, TN",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,25373,27559,28532,28696,29386,30757,31935,32938,34131,36054,38398,42035,41401
" ""47125""","Montgomery, TN",5,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,6694153,7329349,7424324,7277393,7367537,7663125,7832020,8199031,8607762,9121372,10140569,11210468,11510381
" ""47125""","Montgomery, TN",5,CAINC1,2,...,Population (persons) 1/,Number of persons,173319,177307,186273,186391,191855,195966,198694,204843,211248,215980,221265,227841,235201
" ""47125""","Montgomery, TN",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,38623,41337,39857,39044,38402,39104,39417,40026,40747,42232,45830,49203,48938
" ""47127""","Moore, TN",5,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,189811,206317,216642,223408,235670,239542,236041,246491,256645,278250,293919,316128,327866
" ""47127""","Moore, TN",5,CAINC1,2,...,Population (persons) 1/,Number of persons,6333,6371,6295,6284,6296,6272,6300,6402,6448,6458,6471,6652,6742
" ""47127""","Moore, TN",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,29972,32384,34415,35552,37432,38192,37467,38502,39802,43086,45421,47524,48630
" ""47129""","Morgan, TN",5,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,535930,554731,566883,561976,561094,588737,598278,611093,636694,677055,720250,784916,785174
" ""47129""","Morgan, TN",5,CAINC1,2,...,Population (persons) 1/,Number of persons,22019,21960,21819,21563,21546,21308,21513,21288,21215,21023,21038,21101,21224
" ""47129""","Morgan, TN",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,24339,25261,25981,26062,26042,27630,27810,28706,30012,32205,34236,37198,36995
" ""47131""","Obion, TN",5,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,1040815,1124705,1080301,1090642,1083645,1090490,1092814,1127324,1171829,1234618,1352049,1491583,1488947
" ""47131""","Obion, TN",5,CAINC1,2,...,Population (persons) 1/,Number of persons,31838,31757,31459,31230,31101,30892,30943,30836,30837,30789,30767,30498,30394
" ""47131""","Obion, TN",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,32691,35416,34340,34923,34843,35300,35317,36559,38001,40099,43945,48908,48988
" ""47133""","Overton, TN",5,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,570242,594501,611663,623031,639698,668142,680364,714573,751755,775551,854903,922646,908886
" ""47133""","Overton, TN",5,CAINC1,2,...,Population (persons) 1/,Number of persons,22087,22166,22167,21977,21960,22080,21971,22018,22096,22299,22592,22856,23044
" ""47133""","Overton, TN",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,25818,26820,27593,28349,29130,30260,30966,32454,34022,34780,37841,40368,39441
" ""47135""","Perry, TN",5,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,200591,211853,222128,228631,235909,242480,249989,258933,275878,283856,295031,315721,308427
" ""47135""","Perry, TN",5,CAINC1,2,...,Population (persons) 1/,Number of persons,7946,7898,7912,7965,7928,7986,8045,8147,8277,8322,8379,8473,8685
" ""47135""","Perry, TN",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,25244,26824,28075,28704,29756,30363,31074,31783,33331,34109,35211,37262,35513
" ""47137""","Pickett, TN",5,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,139135,145024,153207,154627,166666,190435,190370,200090,205791,201944,213213,212903,213819
" ""47137""","Pickett, TN",5,CAINC1,2,...,Population (persons) 1/,Number of persons,5080,5118,5035,4995,5054,5111,5054,5024,4999,5010,5002,5082,5107
" ""47137""","Pickett, TN",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,27389,28336,30428,30956,32977,37260,37667,39827,41166,40308,42626,41894,41868
" ""47139""","Polk, TN",5,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,456675,469369,491552,501851,511173,522836,530600,545797,563137,581802,644796,710081,728284
" ""47139""","Polk, TN",5,CAINC1,2,...,Population (persons) 1/,Number of persons,16830,16861,16786,16867,16993,17154,17236,17289,17476,17428,17568,17784,17863
" ""47139""","Polk, TN",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,27135,27838,29283,29753,30081,30479,30784,31569,32223,33383,36703,39928,40771
" ""47141""","Putnam, TN",5,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,2304932,2440631,2537010,2526635,2597404,2733374,2794218,2917913,3078223,3279430,3542779,3891836,3977411
" ""47141""","Putnam, TN",5,CAINC1,2,...,Population (persons) 1/,Number of persons,72533,72974,73363,73848,74602,74663,75465,76632,77882,79141,80052,81255,82382
" ""47141""","Putnam, TN",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,31778,33445,34582,34214,34817,36609,37027,38077,39524,41438,44256,47897,48280
" ""47143""","Rhea, TN",5,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,884175,935428,966931,979310,1016014,1055312,1054560,1081121,1124334,1177637,1305766,1441715,1463969
" ""47143""","Rhea, TN",5,CAINC1,2,...,Population (persons) 1/,Number of persons,31848,32028,32268,32385,32437,32143,32219,32346,32515,32734,32934,33205,33730
" ""47143""","Rhea, TN",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,27762,29207,29966,30240,31323,32832,32731,33424,34579,35976,39648,43419,43403
" ""47145""","Roane, TN",5,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,1797831,1857038,1883544,1867165,1902174,1949187,2009439,2087655,2158471,2312141,2486994,2691667,2764686
" ""47145""","Roane, TN",5,CAINC1,2,...,Population (persons) 1/,Number of persons,54166,53962,53566,53085,52751,52650,52808,52828,53070,53201,53510,54056,55082
" ""47145""","Roane, TN",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,33191,34414,35163,35173,36059,37022,38052,39518,40672,43460,46477,49794,50192
" ""47147""","Robertson, TN",5,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,2122068,2226899,2362533,2401399,2473039,2592824,2677792,2840952,2978999,3194208,3463320,3811835,3949220
" ""47147""","Robertson, TN",5,CAINC1,2,...,Population (persons) 1/,Number of persons,66329,66849,66939,67612,68310,69014,69803,70768,71647,72242,72945,74088,75470
" ""47147""","Robertson, TN",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,31993,33312,35294,35517,36203,37570,38362,40145,41579,44215,47479,51450,52328
" ""47149""","Rutherford, TN",5,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,8323897,8902853,9586145,9958186,10513106,11315267,11968472,12575389,13407830,14444203,15778356,17516521,18633772
" ""47149""","Rutherford, TN",5,CAINC1,2,...,Population (persons) 1/,Number of persons,263800,269608,275216,282358,290457,300229,309958,319435,327900,335661,343266,351202,360619
" ""47149""","Rutherford, TN",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,31554,33021,34831,35268,36195,37689,38613,39368,40890,43032,45965,49876,51672
" ""47151""","Scott, TN",5,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,539266,560284,568779,580450,591322,604334,606265,622629,664697,686742,749186,823184,825470
" ""47151""","Scott, TN",5,CAINC1,2,...,Population (persons) 1/,Number of persons,22221,22079,22125,21994,21897,21777,21756,21803,21845,21886,21878,21895,22035
" ""47151""","Scott, TN",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,24268,25376,25708,26391,27005,27751,27867,28557,30428,31378,34244,37597,37462
" ""47153""","Sequatchie, TN",5,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,405371,433552,461591,467974,479453,501181,516171,539418,565106,589407,660359,746939,778840
" ""47153""","Sequatchie, TN",5,CAINC1,2,...,Population (persons) 1/,Number of persons,14139,14351,14492,14746,14911,14982,15157,15241,15465,15691,15850,16445,16909
" ""47153""","Sequatchie, TN",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,28670,30211,31851,31736,32154,33452,34055,35393,36541,37563,41663,45420,46061
" ""47155""","Sevier, TN",5,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,2706691,2846546,3005382,3095731,3237181,3426598,3559159,3724851,3925380,4176647,4435098,5094854,5192446
" ""47155""","Sevier, TN",5,CAINC1,2,...,Population (persons) 1/,Number of persons,89906,91127,92249,93314,94447,95152,96200,97057,97670,97768,98562,99435,98789
" ""47155""","Sevier, TN",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,30106,31237,32579,33175,34275,36012,36997,38378,40190,42720,44998,51238,52561
" ""47157""","Shelby, TN",5,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,36553375,38284479,40011390,39504799,40395273,41592861,42256354,43611490,45297333,47045780,49569047,54333362,53823833
" ""47157""","Shelby, TN",5,CAINC1,2,...,Population (persons) 1/,Number of persons,928319,932527,937963,936589,935142,934092,932510,931109,931620,930746,929388,923352,916371
" ""47157""","Shelby, TN",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,39376,41055,42658,42179,43197,44528,45315,46838,48622,50546,53335,58844,58736
" ""47159""","Smith, TN",5,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,564541,585380,603441,626677,638095,658431,672862,708119,763876,820635,872559,953447,984465
" ""47159""","Smith, TN",5,CAINC1,2,...,Population (persons) 1/,Number of persons,19120,19173,19117,19024,18973,19153,19344,19511,19679,19812,19970,20181,20489
" ""47159""","Smith, TN",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,29526,30531,31566,32941,33632,34377,34784,36293,38817,41421,43693,47245,48048
" ""47161""","Stewart, TN",5,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,493671,508875,506194,489033,483879,504344,516115,530521,547248,574869,625121,675615,682743
" ""47161""","Stewart, TN",5,CAINC1,2,...,Population (persons) 1/,Number of persons,13343,13203,13274,13226,13145,13111,13093,13308,13460,13547,13711,13830,14035
" ""47161""","Stewart, TN",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,36999,38542,38134,36975,36811,38467,39419,39865,40657,42435,45593,48851,48646
" ""47163""","Sullivan, TN",5,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,5375593,5693026,5866597,5791442,5867886,6014271,6140420,6340543,6656250,6900964,7381516,8010302,8216357
" ""47163""","Sullivan, TN",5,CAINC1,2,...,Population (persons) 1/,Number of persons,156744,156833,156252,156089,156282,156048,156023,156744,157309,157929,158237,159167,160820
" ""47163""","Sullivan, TN",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,34295,36300,37546,37103,37547,38541,39356,40452,42313,43697,46648,50326,51090
" ""47165""","Sumner, TN",5,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,5821549,6199479,6725572,6900971,7174852,7652935,8031380,8596186,9131627,9985012,10848564,11997028,12709595
" ""47165""","Sumner, TN",5,CAINC1,2,...,Population (persons) 1/,Number of persons,161264,163905,166375,169347,173053,176305,180488,185216,189243,193078,197396,200582,203858
" ""47165""","Sumner, TN",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,36099,37824,40424,40750,41460,43407,44498,46412,48253,51715,54958,59811,62345
" ""47167""","Tipton, TN",5,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,1863962,1974056,2023411,2074954,2095750,2164250,2228700,2303579,2393064,2535307,2746351,3033008,3012883
" ""47167""","Tipton, TN",5,CAINC1,2,...,Population (persons) 1/,Number of persons,61045,61204,61343,61306,61245,61100,60683,60684,60855,60876,61041,61049,61656
" ""47167""","Tipton, TN",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,30534,32254,32985,33846,34219,35421,36727,37960,39324,41647,44992,49682,48866
" ""47169""","Trousdale, TN",5,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,231543,241246,246093,250628,265218,278477,290340,311320,334808,366354,394593,434284,453896
" ""47169""","Trousdale, TN",5,CAINC1,2,...,Population (persons) 1/,Number of persons,7871,7830,7827,7860,8062,8129,10067,10974,11193,11464,11638,11619,12111
" ""47169""","Trousdale, TN",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,29417,30810,31442,31887,32897,34257,28841,28369,29912,31957,33906,37377,37478
" ""47171""","Unicoi, TN",5,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,558009,586356,589713,593130,597518,600972,590825,609546,637625,663694,704277,752792,749822
" ""47171""","Unicoi, TN",5,CAINC1,2,...,Population (persons) 1/,Number of persons,18286,18319,18284,18142,18009,17893,17810,17918,17964,18023,17883,17667,17674
" ""47171""","Unicoi, TN",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,30516,32008,32253,32694,33179,33587,33174,34019,35495,36825,39382,42610,42425
" ""47173""","Union, TN",5,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,478924,497321,512799,517362,528141,555604,575949,595545,632536,673655,728130,817731,835701
" ""47173""","Union, TN",5,CAINC1,2,...,Population (persons) 1/,Number of persons,19110,19152,19034,18958,18853,18986,19014,19151,19370,19616,19841,19996,20452
" ""47173""","Union, TN",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,25061,25967,26941,27290,28014,29264,30291,31097,32655,34342,36698,40895,40862
" ""47175""","Van Buren, TN",5,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,127039,139919,147918,153888,158577,166837,164524,167972,174745,190956,210226,228844,231227
" ""47175""","Van Buren, TN",5,CAINC1,2,...,Population (persons) 1/,Number of persons,5572,5581,5699,5640,5786,5808,5853,5901,5953,6075,6174,6277,6429
" ""47175""","Van Buren, TN",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,22800,25071,25955,27285,27407,28725,28109,28465,29354,31433,34050,36458,35966
" ""47177""","Warren, TN",5,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,1088665,1121254,1197639,1220362,1248766,1299620,1324722,1365994,1404040,1480147,1595254,1744941,1756973
" ""47177""","Warren, TN",5,CAINC1,2,...,Population (persons) 1/,Number of persons,39846,39847,39641,39715,39771,39994,40091,40309,40412,40763,41054,41529,42026
